date,description,amount,type,category,accountId
2019-09-17,ESPRESSO LOVE 09/16 PURCHASE Boston MA,,CashAndCreditTransaction,,63310740_3389445
2019-09-17,Qdoba Mexican Grill,,CashAndCreditTransaction,,63310740_3389445
2019-09-17,Lyft,,CashAndCreditTransaction,,63310740_3389445
2019-09-16,Transfer VENMO,,CashAndCreditTransaction,,63310740_3389445
2019-09-16,Hampton Inn,,CashAndCreditTransaction,,63310740_3389445
2019-09-16,Amazon,,CashAndCreditTransaction,,63310740_3389445
2019-09-16,GREAT LAKES,,CashAndCreditTransaction,,63310740_3389445
2019-09-16,Lyft,,CashAndCreditTransaction,,63310740_3389445
2019-09-16,Sweetgreen LLC,,CashAndCreditTransaction,,63310740_3389445
2019-09-16,Starbucks,,CashAndCreditTransaction,,63310740_3389445
2019-09-16,Lyft,,CashAndCreditTransaction,,63310740_3389445
2019-09-16,Lyft,,CashAndCreditTransaction,,63310740_3389445
2019-09-16,Lyft,,CashAndCreditTransaction,,63310740_3389445
2019-09-16,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 09/16/19,,CashAndCreditTransaction,,63310740_3389445
2019-09-16,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-09-14,Pending,,LoanTransaction,,63310740_7550886
2019-09-13,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 09/13/19,,CashAndCreditTransaction,,63310740_3389445
2019-09-13,Lyft,,CashAndCreditTransaction,,63310740_3389445
2019-09-13,Lyft,,CashAndCreditTransaction,,63310740_3389445
2019-09-13,Automatic Transfer to SAV 0277 Confirmation# 1387720708,,CashAndCreditTransaction,,63310740_3389445
2019-09-13,Automatic Transfer from CHK 1163 Confirmation# 1387720708,,CashAndCreditTransaction,,63310740_3389446
2019-09-12,Dig Inn Seasonal Market,,CashAndCreditTransaction,,63310740_3389445
2019-09-12,Transfer VENMO,,CashAndCreditTransaction,,63310740_3389445
2019-09-10,FID MID CAP IDX,,InvestmentTransaction,,63310740_7550884
2019-09-10,INVESCO DIVRS DIV R6,,InvestmentTransaction,,63310740_7550884
2019-09-10,J H ENTERPRISE N,,InvestmentTransaction,,63310740_7550884
2019-09-10,AF EUROPAC GROWTH R6,,InvestmentTransaction,,63310740_7550884
2019-09-10,FID SM CAP IDX,,InvestmentTransaction,,63310740_7550884
2019-09-10,PIONEER FNDML GRTH K,,InvestmentTransaction,,63310740_7550884
2019-09-10,FID INTL INDEX,,InvestmentTransaction,,63310740_7550884
2019-09-10,TRP QM US SMCP GR I,,InvestmentTransaction,,63310740_7550884
2019-09-10,FID 500 INDEX,,InvestmentTransaction,,63310740_7550884
2019-09-10,INVS DEVLP MKTS R6,,InvestmentTransaction,,63310740_7550884
2019-09-10,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-09-09,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-09-09,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-09-09,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 09/09/19,,CashAndCreditTransaction,,63310740_3389445
2019-09-09,3 Little Figs LLC,,CashAndCreditTransaction,,63310740_3389445
2019-09-09,Spotify,,CashAndCreditTransaction,,63310740_3389445
2019-09-09,Uber.com,,CashAndCreditTransaction,,63310740_3389445
2019-09-06,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 09/06/19,,CashAndCreditTransaction,,63310740_3389445
2019-09-06,TUFTS MARKET 09/05 PURCHASE SOMERVILLE MA,,CashAndCreditTransaction,,63310740_3389445
2019-09-06,SHOREHAM SERVI 09/06 PURCHASE SHOREHAM VT,,CashAndCreditTransaction,,63310740_3389445
2019-09-06,"EDISON ENERGY DES:DIRECT DEP ID:XXXXX4444559EBH INDN:MURPHY,JOHN J...",,CashAndCreditTransaction,,63310740_3389445
2019-09-06,BALL SQUARE FINE WINES 09/05 PURCHASE SOMERVILLE MA,,CashAndCreditTransaction,,63310740_3389445
2019-09-06,Sweetgreen LLC,,CashAndCreditTransaction,,63310740_3389445
2019-09-06,ESPRESSO LOVE 09/05 PURCHASE Boston MA,,CashAndCreditTransaction,,63310740_3389445
2019-09-06,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-09-05,ATM Fee,,CashAndCreditTransaction,,63310740_3389445
2019-09-05,TUFTS MARKET 09/05 #000368674 WITHDRWL 734 BROADWAY EMV Somerville MA,,CashAndCreditTransaction,,63310740_3389445
2019-09-05,Lyft,,CashAndCreditTransaction,,63310740_3389445
2019-09-05,CVS,,CashAndCreditTransaction,,63310740_3389445
2019-09-05,Dig Inn Seasonal Market,,CashAndCreditTransaction,,63310740_3389445
2019-09-05,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 09/05/19,,CashAndCreditTransaction,,63310740_3389445
2019-09-05,UAS,,CashAndCreditTransaction,,63310740_3389445
2019-09-05,Preferred Rewards-ATM Wthdrwl Fee Waiver of $2.50,,CashAndCreditTransaction,,63310740_3389445
2019-09-05,Check 1297,,CashAndCreditTransaction,,63310740_3389445
2019-09-05,Preferred Rewards-ATM Operator Refund of $2.50,,CashAndCreditTransaction,,63310740_3389445
2019-09-05,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-09-04,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 09/04/19,,CashAndCreditTransaction,,63310740_3389445
2019-09-04,LIFE ALIVE CAFE (BROOKL 09/03 PURCHASE BROOKLINE MA,,CashAndCreditTransaction,,63310740_3389445
2019-09-04,Lyft,,CashAndCreditTransaction,,63310740_3389445
2019-09-04,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-09-04,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-09-03,Recurring Echeck Payment,,LoanTransaction,,63310740_7550908
2019-09-03,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-09-03,SATE GRILL 08/30 PURCHASE Boston MA,,CashAndCreditTransaction,,63310740_3389445
2019-09-03,Masala Inc,,CashAndCreditTransaction,,63310740_3389445
2019-09-03,TST* DIESEL CAFE 08/31 PURCHASE SOMERVILLE MA,,CashAndCreditTransaction,,63310740_3389445
2019-09-03,LOS AMIGOS TAQUERIA 08/31 PURCHASE Somerville MA,,CashAndCreditTransaction,,63310740_3389445
2019-09-03,TST* SOFRA 09/02 PURCHASE CAMBRIDGE MA,,CashAndCreditTransaction,,63310740_3389445
2019-09-03,Reverb.com 08/31 PURCHASE +18887262728,,CashAndCreditTransaction,,63310740_3389445
2019-09-03,Amzn Mktp Us,,CashAndCreditTransaction,,63310740_3389445
2019-09-03,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 09/03/19,,CashAndCreditTransaction,,63310740_3389445
2019-09-03,Bagelsaurus,,CashAndCreditTransaction,,63310740_3389445
2019-09-03,INTERNATIONAL TRANSACTION FEE 08/31 Reverb.com +18887262728,,CashAndCreditTransaction,,63310740_3389445
2019-09-03,Stop & Shop,,CashAndCreditTransaction,,63310740_3389445
2019-09-03,Thirst Juice Co,,CashAndCreditTransaction,,63310740_3389445
2019-09-03,3 Little Figs LLC,,CashAndCreditTransaction,,63310740_3389445
2019-09-03,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-08-30,J H ENTERPRISE N,,InvestmentTransaction,,63310740_7550884
2019-08-30,AF EUROPAC GROWTH R6,,InvestmentTransaction,,63310740_7550884
2019-08-30,FID INTL INDEX,,InvestmentTransaction,,63310740_7550884
2019-08-30,FID MID CAP IDX,,InvestmentTransaction,,63310740_7550884
2019-08-30,INVS DEVLP MKTS R6,,InvestmentTransaction,,63310740_7550884
2019-08-30,FID 500 INDEX,,InvestmentTransaction,,63310740_7550884
2019-08-30,TRP QM US SMCP GR I,,InvestmentTransaction,,63310740_7550884
2019-08-30,FID SM CAP IDX,,InvestmentTransaction,,63310740_7550884
2019-08-30,INVESCO DIVRS DIV R6,,InvestmentTransaction,,63310740_7550884
2019-08-30,PIONEER FNDML GRTH K,,InvestmentTransaction,,63310740_7550884
2019-08-30,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-08-30,Subway,,CashAndCreditTransaction,,63310740_3389445
2019-08-30,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/30/19,,CashAndCreditTransaction,,63310740_3389445
2019-08-30,TST* AVENUE KITCHEN + B 08/28 PURCHASE SOMERVILLE MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-30,Subway,,CashAndCreditTransaction,,63310740_3389445
2019-08-29,Pavia,,CashAndCreditTransaction,,63310740_3389445
2019-08-29,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/29/19,,CashAndCreditTransaction,,63310740_3389445
2019-08-29,Transfer VENMO,,CashAndCreditTransaction,,63310740_3389445
2019-08-29,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-08-28,iTunes,,CashAndCreditTransaction,,63310740_3389445
2019-08-28,Subway,,CashAndCreditTransaction,,63310740_3389445
2019-08-28,SABROSO TAQUERIA 08/27 PURCHASE Boston MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-28,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-08-28,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/28/19,,CashAndCreditTransaction,,63310740_3389445
2019-08-28,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-08-27,THE DINING CAR 08/26 PURCHASE BOSTON MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-27,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/27/19,,CashAndCreditTransaction,,63310740_3389445
2019-08-27,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-08-26,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-08-26,Lyft,,CashAndCreditTransaction,,63310740_3389445
2019-08-26,Lyft,,CashAndCreditTransaction,,63310740_3389445
2019-08-26,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/26/19,,CashAndCreditTransaction,,63310740_3389445
2019-08-26,Taco Party LLC,,CashAndCreditTransaction,,63310740_3389445
2019-08-26,Taco Party LLC,,CashAndCreditTransaction,,63310740_3389445
2019-08-26,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-08-26,HONEYCOMB CREAM 08/26 PURCHASE CAMBRIDGE MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-26,Dig Inn Seasonal Market,,CashAndCreditTransaction,,63310740_3389445
2019-08-26,Stop & Shop,,CashAndCreditTransaction,,63310740_3389445
2019-08-23,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-08-23,"EDISON ENERGY DES:DIRECT DEP ID:XXXXX0461303EBH INDN:MURPHY,JOHN J...",,CashAndCreditTransaction,,63310740_3389445
2019-08-23,MBTA Monthly Pass Auto- 08/22 PURCHASE 617-222-3200 MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-23,FLAMECAFEBOSTON 08/22 PURCHASE BOSTON MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-23,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/23/19,,CashAndCreditTransaction,,63310740_3389445
2019-08-22,Pita Thyme,,CashAndCreditTransaction,,63310740_3389445
2019-08-22,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/22/19,,CashAndCreditTransaction,,63310740_3389445
2019-08-22,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-08-21,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/21/19,,CashAndCreditTransaction,,63310740_3389445
2019-08-21,VAANGA 08/20 PURCHASE BOSTON MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-21,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-08-21,Interest Earned,,CashAndCreditTransaction,,63310740_3389446
2019-08-20,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-08-20,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/20/19,,CashAndCreditTransaction,,63310740_3389445
2019-08-20,Rite Aid,,CashAndCreditTransaction,,63310740_3389445
2019-08-20,BFRESH 2420 24 08/20 PURCHASE SOMERVILLE MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-19,Wendy's,,CashAndCreditTransaction,,63310740_3389445
2019-08-19,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-08-19,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/19/19,,CashAndCreditTransaction,,63310740_3389445
2019-08-19,Juliet,,CashAndCreditTransaction,,63310740_3389445
2019-08-19,RODRIGO BORGES 08/16 PURCHASE SOMERVILLE MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-19,Dropbox,,CashAndCreditTransaction,,63310740_3389445
2019-08-19,Dunkin Donuts,,CashAndCreditTransaction,,63310740_3389445
2019-08-19,Sweetgreen LLC,,CashAndCreditTransaction,,63310740_3389445
2019-08-19,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-08-16,Apple,,CashAndCreditTransaction,,63310740_3389445
2019-08-16,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/16/19,,CashAndCreditTransaction,,63310740_3389445
2019-08-16,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-08-16,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-08-15,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/15/19,,CashAndCreditTransaction,,63310740_3389445
2019-08-15,Automatic Transfer to SAV 0277 Confirmation# 1379997971,,CashAndCreditTransaction,,63310740_3389445
2019-08-15,FLAMECAFEBOSTON 08/14 PURCHASE BOSTON MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-15,Automatic Transfer from CHK 1163 Confirmation# 1379997971,,CashAndCreditTransaction,,63310740_3389446
2019-08-15,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-08-14,Payment,,LoanTransaction,,63310740_7550886
2019-08-14,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/14/19,,CashAndCreditTransaction,,63310740_3389445
2019-08-14,ESPRESSO LOVE 08/13 PURCHASE Boston MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-14,GREAT LAKES,,CashAndCreditTransaction,,63310740_3389445
2019-08-14,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-08-13,J H ENTERPRISE N,,InvestmentTransaction,,63310740_7550884
2019-08-13,INVESCO DIVRS DIV R6,,InvestmentTransaction,,63310740_7550884
2019-08-13,FID SM CAP IDX,,InvestmentTransaction,,63310740_7550884
2019-08-13,PIONEER FNDML GRTH K,,InvestmentTransaction,,63310740_7550884
2019-08-13,AF EUROPAC GROWTH R6,,InvestmentTransaction,,63310740_7550884
2019-08-13,TRP QM US SMCP GR I,,InvestmentTransaction,,63310740_7550884
2019-08-13,FID 500 INDEX,,InvestmentTransaction,,63310740_7550884
2019-08-13,FID INTL INDEX,,InvestmentTransaction,,63310740_7550884
2019-08-13,INVS DEVLP MKTS R6,,InvestmentTransaction,,63310740_7550884
2019-08-13,FID MID CAP IDX,,InvestmentTransaction,,63310740_7550884
2019-08-13,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/13/19,,CashAndCreditTransaction,,63310740_3389445
2019-08-13,Frozen Hoagies LLC,,CashAndCreditTransaction,,63310740_3389445
2019-08-13,ESPRESSO LOVE 08/12 PURCHASE Boston MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-13,SATE GRILL 08/12 PURCHASE Boston MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-13,Amazon,,CashAndCreditTransaction,,63310740_3389445
2019-08-13,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-08-12,Taco Party LLC,,CashAndCreditTransaction,,63310740_3389445
2019-08-12,BALL SQUARE FINE WINES 08/09 PURCHASE SOMERVILLE MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-12,Pavia,,CashAndCreditTransaction,,63310740_3389445
2019-08-12,Z MARKET 4ME14 08/11 PURCHASE KENNEBUNK ME,,CashAndCreditTransaction,,63310740_3389445
2019-08-12,Stop & Shop,,CashAndCreditTransaction,,63310740_3389445
2019-08-12,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-08-12,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/12/19,,CashAndCreditTransaction,,63310740_3389445
2019-08-12,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-08-09,"EDISON ENERGY DES:DIRECT DEP ID:XXXXX1235104EBH INDN:MURPHY,JOHN J...",,CashAndCreditTransaction,,63310740_3389445
2019-08-09,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/09/19,,CashAndCreditTransaction,,63310740_3389445
2019-08-09,THE LANDING BOSTON 08/07 PURCHASE BOSTON MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-09,Pita Thyme,,CashAndCreditTransaction,,63310740_3389445
2019-08-09,TST* AVENUE KITCHEN + B 08/07 PURCHASE SOMERVILLE MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-09,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-08-08,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2019-08-08,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/08/19,,CashAndCreditTransaction,,63310740_3389445
2019-08-08,Spotify,,CashAndCreditTransaction,,63310740_3389445
2019-08-08,FLAMECAFEBOSTON 08/07 PURCHASE BOSTON MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-08,Spoke Wine Bar,,CashAndCreditTransaction,,63310740_3389445
2019-08-08,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-08-07,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-08-07,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/07/19,,CashAndCreditTransaction,,63310740_3389445
2019-08-07,D'Guru,,CashAndCreditTransaction,,63310740_3389445
2019-08-06,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/06/19,,CashAndCreditTransaction,,63310740_3389445
2019-08-06,UAS,,CashAndCreditTransaction,,63310740_3389445
2019-08-06,Mint Indian Eatery,,CashAndCreditTransaction,,63310740_3389445
2019-08-06,SABROSO TAQUERIA 08/05 PURCHASE Boston MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-06,TUFTS MARKET 08/05 PURCHASE SOMERVILLE MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-06,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-08-05,SATE GRILL 08/02 PURCHASE Boston MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-05,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-08-05,NEIGHBORHOOD GROCERY ST 08/04 PURCHASE SOMERVILLE MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-05,Stop & Shop,,CashAndCreditTransaction,,63310740_3389445
2019-08-05,DAVE S FRESH PASTA 08/03 PURCHASE SOMERVILLE MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-05,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-08-05,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/05/19,,CashAndCreditTransaction,,63310740_3389445
2019-08-05,LOS AMIGOS TAQUERIA 08/03 PURCHASE Boston MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-03,Recurring Echeck Payment,,LoanTransaction,,63310740_7550908
2019-08-02,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-08-02,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-08-02,Check 1296,,CashAndCreditTransaction,,63310740_3389445
2019-08-02,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-08-01,Dig Inn Seasonal Market,,CashAndCreditTransaction,,63310740_3389445
2019-08-01,FELIPES TAQUERIA 07/30 PURCHASE CAMBRIDGE MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-01,FLAMECAFEBOSTON 07/31 PURCHASE BOSTON MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-01,SWEETGREEN WASHINGTON 07/30 PURCHASE BOSTON MA,,CashAndCreditTransaction,,63310740_3389445
2019-08-01,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 08/01/19,,CashAndCreditTransaction,,63310740_3389445
2019-07-31,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-07-31,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-07-31,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-07-30,PIONEER FNDML GRTH K,,InvestmentTransaction,,63310740_7550884
2019-07-30,AF EUROPAC GROWTH R6,,InvestmentTransaction,,63310740_7550884
2019-07-30,FID 500 INDEX,,InvestmentTransaction,,63310740_7550884
2019-07-30,FID INTL INDEX,,InvestmentTransaction,,63310740_7550884
2019-07-30,INVS DEVLP MKTS R6,,InvestmentTransaction,,63310740_7550884
2019-07-30,FID MID CAP IDX,,InvestmentTransaction,,63310740_7550884
2019-07-30,TRP QM US SMCP GR I,,InvestmentTransaction,,63310740_7550884
2019-07-30,J H ENTERPRISE N,,InvestmentTransaction,,63310740_7550884
2019-07-30,INVESCO DIVRS DIV R6,,InvestmentTransaction,,63310740_7550884
2019-07-30,FID SM CAP IDX,,InvestmentTransaction,,63310740_7550884
2019-07-30,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-07-30,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 07/30/19,,CashAndCreditTransaction,,63310740_3389445
2019-07-30,Pita Thyme,,CashAndCreditTransaction,,63310740_3389445
2019-07-30,Amazon,,CashAndCreditTransaction,,63310740_3389445
2019-07-29,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-07-29,Amazon,,CashAndCreditTransaction,,63310740_3389445
2019-07-29,LOS AMIGOS TAQUERIA 07/28 PURCHASE Somerville MA,,CashAndCreditTransaction,,63310740_3389445
2019-07-29,MO'ROCKIN FUSION 07/26 PURCHASE Boston MA,,CashAndCreditTransaction,,63310740_3389445
2019-07-29,Lyft,,CashAndCreditTransaction,,63310740_3389445
2019-07-29,Amazon,,CashAndCreditTransaction,,63310740_3389445
2019-07-29,SWEETGREEN WASHINGTON 07/25 PURCHASE BOSTON MA,,CashAndCreditTransaction,,63310740_3389445
2019-07-29,Stop & Shop,,CashAndCreditTransaction,,63310740_3389445
2019-07-29,iTunes,,CashAndCreditTransaction,,63310740_3389445
2019-07-29,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 07/29/19,,CashAndCreditTransaction,,63310740_3389445
2019-07-29,Concur Des Expense,,CashAndCreditTransaction,,63310740_3389445
2019-07-29,Amazon,,CashAndCreditTransaction,,63310740_3389445
2019-07-29,Amazon,,CashAndCreditTransaction,,63310740_3389445
2019-07-26,COMEDY STUDIO 07/25 PURCHASE SOMERVILLE MA,,CashAndCreditTransaction,,63310740_3389445
2019-07-26,Uber.com,,CashAndCreditTransaction,,63310740_3389445
2019-07-26,"EDISON ENERGY DES:DIRECT DEP ID:XXXXX1528769EBH INDN:MURPHY,JOHN J...",,CashAndCreditTransaction,,63310740_3389445
2019-07-26,TUFTS MARKET 07/25 PURCHASE SOMERVILLE MA,,CashAndCreditTransaction,,63310740_3389445
2019-07-26,Uber.com,,CashAndCreditTransaction,,63310740_3389445
2019-07-26,Starbucks,,CashAndCreditTransaction,,63310740_3389445
2019-07-26,AXS.COM*BOWERY PRSNTS 07/24 PURCHASE 888-929-7849 CA,,CashAndCreditTransaction,,63310740_3389445
2019-07-26,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 07/26/19,,CashAndCreditTransaction,,63310740_3389445
2019-07-26,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-07-25,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-07-25,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 07/25/19,,CashAndCreditTransaction,,63310740_3389445
2019-07-25,Rebel Oil,,CashAndCreditTransaction,,63310740_3389445
2019-07-25,FLAMECAFEBOSTON 07/24 PURCHASE BOSTON MA,,CashAndCreditTransaction,,63310740_3389445
2019-07-25,Amazon,,CashAndCreditTransaction,,63310740_3389445
2019-07-24,Dig Inn Seasonal Market,,CashAndCreditTransaction,,63310740_3389445
2019-07-24,VAANGA 07/23 PURCHASE BOSTON MA,,CashAndCreditTransaction,,63310740_3389445
2019-07-24,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 07/24/19,,CashAndCreditTransaction,,63310740_3389445
2019-07-24,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-07-23,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 07/23/19,,CashAndCreditTransaction,,63310740_3389445
2019-07-23,Frozen Hoagies LLC,,CashAndCreditTransaction,,63310740_3389445
2019-07-23,MBTA Monthly Pass Auto- 07/22 PURCHASE 617-222-3200 MA,,CashAndCreditTransaction,,63310740_3389445
2019-07-23,Rite Aid,,CashAndCreditTransaction,,63310740_3389445
2019-07-23,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-07-22,Interest Earned,,CashAndCreditTransaction,,63310740_3389446
2019-07-22,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-07-22,Uber.com,,CashAndCreditTransaction,,63310740_3389445
2019-07-22,Stop & Shop,,CashAndCreditTransaction,,63310740_3389445
2019-07-22,ESPRESSO LOVE 07/19 PURCHASE Boston MA,,CashAndCreditTransaction,,63310740_3389445
2019-07-22,LOS AMIGOS TAQUERIA 07/21 PURCHASE Somerville MA,,CashAndCreditTransaction,,63310740_3389445
2019-07-22,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-07-22,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 07/22/19,,CashAndCreditTransaction,,63310740_3389445
2019-07-22,ESPRESSO LOVE 07/19 PURCHASE Boston MA,,CashAndCreditTransaction,,63310740_3389445
2019-07-22,Taco Party LLC,,CashAndCreditTransaction,,63310740_3389445
2019-07-22,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-07-22,Uber.com,,CashAndCreditTransaction,,63310740_3389445
2019-07-19,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-07-19,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 07/19/19,,CashAndCreditTransaction,,63310740_3389445
2019-07-19,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-07-19,Amazon,,CashAndCreditTransaction,,63310740_3389445
2019-07-19,Wine & Spirits,,CashAndCreditTransaction,,63310740_3389445
2019-07-19,SABROSO TAQUERIA 07/18 PURCHASE Boston MA,,CashAndCreditTransaction,,63310740_3389445
2019-07-18,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-07-18,SATE GRILL 07/17 PURCHASE Boston MA,,CashAndCreditTransaction,,63310740_3389445
2019-07-18,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2019-07-18,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 07/18/19,,CashAndCreditTransaction,,63310740_3389445
2019-07-18,Starbucks,,CashAndCreditTransaction,,63310740_3389445
2019-07-17,AF EUROPAC GROWTH R6,,InvestmentTransaction,,63310740_7550884
2019-07-17,PIONEER FNDML GRTH K,,InvestmentTransaction,,63310740_7550884
2019-07-17,FID SM CAP IDX,,InvestmentTransaction,,63310740_7550884
2019-07-17,FID INTL INDEX,,InvestmentTransaction,,63310740_7550884
